,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,scaled_voltage
0,0.0,0.0,0.0,100.0,0.0,690.0,0.0,519.8725784532143,258.015239663883,517.095805680273,411.63686765973785,3.369140625
1,0.029998779296875,0.0,0.0,101.0,0.0,692.0,0.0,519.8950845453223,258.11248260437964,517.0365523167575,411.6536614787322,3.37890625
2,0.05999755859375,0.0,0.0,100.0,0.0,691.0,0.0,519.7977822283959,258.1867535546169,517.0143893633586,411.64351516513403,3.3740234375
3,0.08001708984375,0.0,0.0,101.0,0.0,690.0,0.0,519.7977822283959,258.1867535546169,517.0143893633586,411.64351516513403,3.369140625
4,0.100006103515625,0.0,0.0,101.0,0.0,690.0,0.0,519.871458364197,258.1823589712839,516.755374062411,411.68959315417976,3.369140625
5,0.1300048828125,140.0,140.0,101.0,0.0,690.0,0.0,519.8567334642983,258.22836194693775,516.8070281569894,411.72981347907285,3.369140625
6,0.160003662109375,140.0,140.0,104.0,0.0,689.0,0.0,519.8869521019936,258.1643168644134,517.6767705380132,412.3525489776343,3.3642578125
7,0.19000244140625,140.0,140.0,104.0,0.0,689.0,0.0,519.8869521019936,258.1643168644134,517.6767705380132,412.3525489776343,3.3642578125
8,0.220001220703125,140.0,140.0,106.0,0.0,687.0,0.0,519.8712484872461,258.15274313269055,519.2926597173172,412.9509846212925,3.3544921875
9,0.25,140.0,140.0,106.0,0.0,684.0,0.0,519.79775767958,258.2162362290894,522.6741897847184,413.8661527434492,3.33984375
10,0.279998779296875,140.0,140.0,107.0,0.0,682.0,0.0,519.8213897336032,258.14679417906416,527.2604780154492,414.9285091494991,3.330078125
11,0.300018310546875,140.0,140.0,107.0,0.0,677.0,0.0,519.8796300947444,258.13056299429564,532.3411435190918,415.5157448468837,3.3056640625
12,0.33001708984375,140.0,140.0,106.0,0.0,673.0,0.0,519.8796300947444,258.13056299429564,536.8476500506229,416.05509786478655,3.2861328125
13,0.360015869140625,140.0,140.0,107.0,0.0,665.0,0.0,519.8950845453223,258.11248260437964,540.0460825248988,416.5445302883139,3.2470703125
14,0.3900146484375,140.0,140.0,108.0,0.0,661.0,0.0,519.8722663543289,258.2103484746781,541.8978829163497,416.57189862015395,3.2275390625
15,0.420013427734375,140.0,140.0,106.0,0.0,654.0,0.0,519.8722663543289,258.2103484746781,541.8978829163497,416.57189862015395,3.193359375
16,0.45001220703125,140.0,140.0,106.0,0.0,649.0,0.0,519.8712484872461,258.15274313269055,542.5799860246844,416.83417001400255,3.1689453125
17,0.480010986328125,140.0,140.0,109.0,0.0,641.0,0.0,519.8950845453223,258.11248260437964,542.7937112234567,416.84234076341585,3.1298828125
18,0.510009765625,140.0,140.0,108.0,0.0,635.0,0.0,519.8867418292808,258.1346720720363,543.4502234308854,416.9601919677968,3.1005859375
19,0.540008544921875,140.0,140.0,107.0,0.0,632.0,0.0,519.7980235052901,258.2442688748264,544.793649869754,417.11117050815193,3.0859375
20,0.57000732421875,140.0,140.0,109.0,0.0,623.0,0.0,519.8213897336032,258.14679417906416,547.3110137056028,416.9589926389569,3.0419921875
21,0.589996337890625,140.0,140.0,109.0,0.0,621.0,0.0,519.960760502933,258.13564469087606,550.5376678254917,416.9122608767103,3.0322265625
22,0.6199951171875,140.0,140.0,107.0,0.0,617.0,0.0,519.960760502933,258.13564469087606,553.30844238181,416.76119701362336,3.0126953125
23,0.6500244140625,140.0,140.0,109.0,0.0,613.0,0.0,519.960760502933,258.13564469087606,553.30844238181,416.76119701362336,2.9931640625
24,0.680023193359375,140.0,140.0,109.0,0.0,608.0,0.0,519.9762759940556,258.1175884853707,555.0784684905991,416.4722056590917,2.96875
25,0.71002197265625,140.0,140.0,108.0,0.0,604.0,0.0,519.9441640149981,258.0353033506114,555.9172694840618,416.4563982246693,2.94921875
26,0.740020751953125,140.0,140.0,110.0,0.0,603.0,0.0,519.8876728025547,258.1343468479611,555.6674587673353,416.5338354313097,2.9443359375
27,0.77001953125,140.0,140.0,109.0,0.0,599.0,0.0,519.8954457647033,258.11794054566127,554.9636236902487,416.50405201153524,2.9248046875
28,0.800018310546875,140.0,140.0,109.0,0.0,598.0,0.0,519.960547985154,258.1060085859016,554.8266405301591,416.6029233549212,2.919921875
29,0.83001708984375,140.0,140.0,110.0,0.0,595.0,0.0,520.0285219575528,258.1279198929364,555.152054452714,416.5113738362823,2.9052734375
30,0.860015869140625,140.0,140.0,108.0,0.0,595.0,0.0,519.960760502933,258.13564469087606,556.463312850368,416.6485754821698,2.9052734375
31,0.8900146484375,140.0,140.0,109.0,0.0,593.0,0.0,519.960760502933,258.13564469087606,556.463312850368,416.6485754821698,2.8955078125
32,0.920013427734375,140.0,140.0,109.0,0.0,592.0,0.0,519.960547985154,258.1060085859016,558.6850224623369,416.0005742630136,2.890625
33,0.94000244140625,140.0,140.0,108.0,0.0,592.0,0.0,519.960760502933,258.13564469087606,560.3111364574676,415.7676168935014,2.890625
34,0.970001220703125,140.0,140.0,110.0,0.0,585.0,0.0,519.9760630775421,258.08792340546967,561.579934123489,415.63332697816446,2.8564453125
35,1.0,140.0,140.0,109.0,0.0,586.0,0.0,519.9460171977815,258.18168083242693,561.7127977012511,415.56028842691796,2.861328125
36,1.029998779296875,140.0,140.0,109.0,0.0,585.0,0.0,519.9615719005672,258.16365327978355,561.5570096622984,415.6045265667571,2.8564453125
37,1.05999755859375,140.0,140.0,109.0,0.0,582.0,0.0,519.9689403843706,258.0838123109352,560.6378462534103,415.71115734087635,2.841796875
38,1.089996337890625,140.0,140.0,108.0,0.0,583.0,0.0,519.9689403843706,258.0838123109352,560.6378462534103,415.71115734087635,2.8466796875
39,1.1199951171875,140.0,140.0,110.0,0.0,582.0,0.0,519.9689403843706,258.0838123109352,560.6378462534103,415.71115734087635,2.841796875
40,1.1500244140625,140.0,140.0,109.0,0.0,581.0,0.0,519.9460171977815,258.18168083242693,560.1881466018539,416.0196604458709,2.8369140625
41,1.180023193359375,140.0,140.0,111.0,0.0,582.0,0.0,519.7828377819935,258.13530491005804,562.1489394495503,415.47063127575797,2.841796875
42,1.21002197265625,140.0,140.0,109.0,0.0,582.0,0.0,519.7828377819935,258.13530491005804,562.1489394495503,415.47063127575797,2.841796875
43,1.240020751953125,140.0,140.0,109.0,0.0,580.0,0.0,519.8418267922322,258.1769255025503,563.6630502417757,415.3097460993759,2.83203125
44,1.27001953125,140.0,140.0,109.0,0.0,579.0,0.0,519.9053515160763,258.04721166973195,564.264445864124,415.07929398888973,2.8271484375
45,1.290008544921875,140.0,140.0,108.0,0.0,578.0,0.0,519.9053515160763,258.04721166973195,564.264445864124,415.07929398888973,2.822265625
46,1.32000732421875,140.0,140.0,110.0,0.0,581.0,0.0,519.8562777188998,258.10129159322605,564.0998541374772,415.3486416887229,2.8369140625
