,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,25.0,61.0,3.0,0.0,600.1912569963594,221.79840648027613,606.450800709265,397.2020314755671
1,0.029998779296875,0.0,0.0,24.0,61.0,0.0,11.0,600.1912569963594,221.79840648027613,606.450800709265,397.2020314755671
2,0.04998779296875,0.0,0.0,24.0,61.0,4.0,5.0,600.2353441858745,221.6772105791478,606.40370233044,397.22380764903767
3,0.069976806640625,0.0,0.0,22.0,61.0,0.0,0.0,600.2144748541508,221.62837200561907,606.4646352944698,397.15335607633534
4,0.0999755859375,0.0,0.0,24.0,60.0,0.0,0.0,600.2144748541508,221.62837200561907,606.4646352944698,397.15335607633534
5,0.1199951171875,0.0,0.0,27.0,62.0,0.0,2.0,600.378641558855,221.61512205644777,606.6672672631177,397.33573099092126
6,0.139984130859375,0.0,0.0,23.0,61.0,2.0,0.0,600.378641558855,221.61512205644777,606.6672672631177,397.33573099092126
7,0.15997314453125,0.0,0.0,25.0,61.0,2.0,4.0,600.3481892263721,221.73149548465327,606.680961228318,397.28717449213605
8,0.189971923828125,0.0,0.0,23.0,61.0,1.0,0.0,600.3481892263721,221.73149548465327,606.680961228318,397.28717449213605
9,0.209991455078125,0.0,0.0,22.0,61.0,1.0,0.0,600.3481892263721,221.73149548465327,606.680961228318,397.28717449213605
10,0.22998046875,0.0,0.0,24.0,61.0,2.0,0.0,600.3481892263721,221.73149548465327,606.6672672631177,397.33573099092126
11,0.259979248046875,0.0,0.0,21.0,61.0,0.0,0.0,600.3481892263721,221.73149548465327,606.6672672631177,397.33573099092126
12,0.279998779296875,0.0,0.0,23.0,61.0,1.0,0.0,600.3720281648899,221.62139258387774,606.6685008739911,397.18225660806127
13,0.29998779296875,0.0,0.0,29.0,62.0,0.0,0.0,600.3669292402546,221.77108666792284,606.6915551968323,397.3258777128803
14,0.319976806640625,0.0,0.0,23.0,61.0,1.0,3.0,600.3669292402546,221.77108666792284,606.6915551968323,397.3258777128803
15,0.3499755859375,0.0,0.0,25.0,61.0,4.0,8.0,600.3995537134292,221.66399154763812,606.680961228318,397.28717449213605
16,0.3699951171875,0.0,0.0,22.0,61.0,0.0,2.0,600.378641558855,221.61512205644777,606.6915551968323,397.3258777128803
17,0.389984130859375,0.0,0.0,23.0,60.0,2.0,0.0,600.378641558855,221.61512205644777,606.6915551968323,397.3258777128803
18,0.41998291015625,0.0,0.0,24.0,61.0,2.0,6.0,600.3995537134292,221.66399154763812,606.680961228318,397.28717449213605
19,0.439971923828125,0.0,0.0,23.0,62.0,3.0,0.0,600.4760580524193,221.741438464226,606.6672672631177,397.33573099092126
20,0.459991455078125,0.0,0.0,21.0,61.0,2.0,1.0,600.4760580524193,221.741438464226,606.6672672631177,397.33573099092126
21,0.489990234375,0.0,0.0,23.0,60.0,0.0,2.0,600.378641558855,221.61512205644777,606.6549829903383,397.2308449773531
22,0.509979248046875,0.0,0.0,21.0,61.0,1.0,0.0,600.3481892263721,221.73149548465327,606.6672672631177,397.33573099092126
23,0.529998779296875,0.0,0.0,26.0,61.0,2.0,9.0,600.380220445318,221.64622177346135,606.6713136312993,397.2348194010494
24,0.54998779296875,0.0,0.0,24.0,62.0,1.0,2.0,600.380220445318,221.64622177346135,606.6713136312993,397.2348194010494
25,0.579986572265625,0.0,0.0,24.0,61.0,1.0,3.0,600.380220445318,221.64622177346135,606.6713136312993,397.2348194010494
26,0.5999755859375,0.0,0.0,28.0,61.0,2.0,6.0,600.3381514702203,221.74023436364035,606.5779057304698,397.13913060147115
27,0.6199951171875,0.0,0.0,22.0,60.0,1.0,3.0,600.3381514702203,221.74023436364035,606.5779057304698,397.13913060147115
28,0.649993896484375,0.0,0.0,23.0,61.0,2.0,4.0,600.4664560904877,221.73738912636912,606.5901213589284,397.24392485992234
29,0.66998291015625,0.0,0.0,23.0,61.0,2.0,6.0,600.3455272930273,221.79395842065372,606.5901213589284,397.24392485992234
30,0.689971923828125,0.0,0.0,21.0,61.0,1.0,1.0,600.3455272930273,221.79395842065372,606.5901213589284,397.24392485992234
31,0.709991455078125,0.0,0.0,20.0,61.0,1.0,0.0,600.3534528831275,221.78936284601664,606.6807596112559,397.16172168784084
32,0.739990234375,0.0,0.0,22.0,61.0,3.0,7.0,600.4231591306487,221.66727719543846,606.6143939490037,397.2340756551108
33,0.759979248046875,0.0,0.0,20.0,61.0,5.0,0.0,600.4231591306487,221.66727719543846,606.6143939490037,397.2340756551108
34,0.779998779296875,0.0,0.0,27.0,61.0,2.0,1.0,600.4022846446627,221.6184188411606,606.5901213589284,397.24392485992234
35,0.80999755859375,0.0,0.0,24.0,61.0,1.0,1.0,600.3717852782613,221.73476695175472,606.5901213589284,397.24392485992234
36,0.829986572265625,0.0,0.0,25.0,61.0,1.0,3.0,600.3717852782613,221.73476695175472,606.5901213589284,397.24392485992234
37,0.8499755859375,0.0,0.0,25.0,61.0,1.0,6.0,600.4022846446627,221.6184188411606,606.6019633469235,397.1291217256671
38,0.879974365234375,0.0,0.0,20.0,62.0,3.0,0.0,600.4022846446627,221.6184188411606,606.6038305040596,397.19540737988694
39,0.899993896484375,0.0,0.0,24.0,61.0,0.0,0.0,600.3892566466233,221.67276956207152,606.6667924263853,397.2100365509242
40,0.91998291015625,0.0,0.0,23.0,60.0,2.0,0.0,600.3892566466233,221.67276956207152,606.6667924263853,397.2100365509242
41,0.939971923828125,0.0,0.0,21.0,61.0,2.0,8.0,600.3695768683572,221.6719802080718,606.5901213589284,397.24392485992234
42,0.970001220703125,0.0,0.0,24.0,61.0,0.0,4.0,600.369670746222,221.7264385352255,606.628242624224,397.1853984979539
43,0.989990234375,0.0,0.0,24.0,61.0,1.0,5.0,600.369670746222,221.7264385352255,606.628242624224,397.1853984979539
44,1.009979248046875,0.0,0.0,23.0,61.0,1.0,0.0,600.4231591306487,221.66727719543846,606.5923936353109,397.16079273756054
45,1.029998779296875,0.0,0.0,25.0,61.0,0.0,1.0,600.3280864599622,221.75768575453216,606.5610689733675,397.3080461425559
46,1.05999755859375,0.0,0.0,23.0,61.0,2.0,0.0,600.3280864599622,221.75768575453216,606.5610689733675,397.3080461425559
47,1.079986572265625,0.0,0.0,24.0,61.0,3.0,0.0,600.3657476918443,221.69623698265,606.6387207611358,397.1219949926939
48,1.0999755859375,0.0,0.0,22.0,61.0,1.0,3.0,600.3794768183581,221.69018555139357,606.6377720215391,397.27416566357994
49,1.129974365234375,0.0,0.0,20.0,62.0,1.0,2.0,600.3794768183581,221.69018555139357,606.6377720215391,397.27416566357994
50,1.149993896484375,0.0,0.0,22.0,61.0,0.0,4.0,600.347451737269,221.75094042319418,606.5747809182908,397.25951908016697
51,1.16998291015625,0.0,0.0,21.0,61.0,2.0,0.0,600.3657476918443,221.69623698265,606.5610689733675,397.3080461425559
52,1.189971923828125,0.0,0.0,21.0,61.0,0.0,2.0,600.3657476918443,221.69623698265,606.5610689733675,397.3080461425559
53,1.220001220703125,0.0,0.0,21.0,61.0,2.0,0.0,600.3794768183581,221.69018555139357,606.5488406781876,397.2032221355027
54,1.239990234375,0.0,0.0,18.0,62.0,1.0,0.0,600.3612264706197,221.74485854879057,606.6377720215391,397.27416566357994
55,1.259979248046875,0.0,0.0,20.0,61.0,2.0,3.0,600.3280864599622,221.75768575453216,606.6377720215391,397.27416566357994
