,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,28.0,61.0,2.0,2.0,600.4113544425115,221.5275807112138,606.5492088266978,397.07547814103583
1,0.02001953125,0.0,0.0,21.0,62.0,2.0,0.0,600.4113544425115,221.5275807112138,606.5492088266978,397.07547814103583
2,0.050018310546875,0.0,0.0,24.0,61.0,0.0,1.0,600.3894500030494,221.77998144121383,606.5279445438753,397.2151515582078
3,0.07000732421875,0.0,0.0,27.0,61.0,0.0,2.0,600.3894500030494,221.77998144121383,606.5279445438753,397.2151515582078
4,0.089996337890625,50.0,50.0,10.0,61.0,4.0,0.0,600.3894500030494,221.77998144121383,606.5279445438753,397.2151515582078
5,0.1199951171875,50.0,50.0,22.0,61.0,1.0,0.0,600.4618499650542,221.7606927000801,606.549274602592,397.35696547431564
6,0.1400146484375,50.0,50.0,21.0,61.0,3.0,0.0,600.4618499650542,221.7606927000801,606.5881892912076,397.3688207144165
7,0.160003662109375,50.0,50.0,23.0,62.0,2.0,4.0,600.4409780620226,221.71181309845738,607.0017590111315,397.4332402995332
8,0.19000244140625,50.0,50.0,25.0,61.0,1.0,4.0,600.4409780620226,221.71181309845738,607.0017590111315,397.4332402995332
9,0.21002197265625,50.0,50.0,26.0,62.0,0.0,5.0,600.4291009358348,221.8678027156978,607.3866423616587,397.68625202276553
10,0.240020751953125,50.0,50.0,27.0,61.0,2.0,0.0,600.3944610975208,221.72546217165998,607.9722922458877,397.8364828850421
11,0.27001953125,50.0,50.0,25.0,61.0,3.0,0.0,600.3894500030494,221.77998144121383,608.9716728249704,398.1523008931897
12,0.290008544921875,50.0,50.0,23.0,61.0,1.0,4.0,600.3894500030494,221.77998144121383,608.9716728249704,398.1523008931897
13,0.32000732421875,50.0,50.0,23.0,61.0,4.0,0.0,600.3894500030494,221.77998144121383,608.9716728249704,398.1523008931897
14,0.339996337890625,50.0,50.0,26.0,61.0,1.0,0.0,600.4103927017845,221.82820320634542,610.3322514913352,398.4427199200428
15,0.3699951171875,50.0,50.0,26.0,61.0,2.0,0.0,600.4103927017845,221.82820320634542,610.3322514913352,398.4427199200428
16,0.3900146484375,50.0,50.0,21.0,62.0,0.0,0.0,600.4103927017845,221.82820320634542,610.3322514913352,398.4427199200428
17,0.410003662109375,50.0,50.0,19.0,62.0,1.0,0.0,600.4618499650542,221.7606927000801,610.454558475779,398.5780192854561
18,0.44000244140625,50.0,50.0,25.0,61.0,1.0,2.0,600.4618499650542,221.7606927000801,610.4077544497121,398.63974771289577
19,0.46002197265625,50.0,50.0,26.0,61.0,4.0,3.0,600.4103927017845,221.82820320634542,610.2860360499485,398.59000301660035
20,0.490020751953125,50.0,50.0,25.0,61.0,1.0,8.0,600.4103927017845,221.82820320634542,610.2860360499485,398.59000301660035
21,0.52001953125,50.0,50.0,26.0,61.0,1.0,3.0,600.4618499650542,221.7606927000801,610.4077544497121,398.63974771289577
22,0.540008544921875,50.0,50.0,26.0,61.0,1.0,2.0,600.5003612496045,221.66283954223434,610.6595940309588,398.6052602839763
23,0.55999755859375,50.0,50.0,28.0,61.0,0.0,0.0,600.5194368612432,221.68063853016133,610.9725999671742,398.8392111833245
24,0.589996337890625,50.0,50.0,21.0,62.0,2.0,1.0,600.5194368612432,221.68063853016133,610.9725999671742,398.8392111833245
25,0.6199951171875,50.0,50.0,22.0,61.0,0.0,1.0,600.4984567613607,221.6324078413161,611.7307801837974,398.81675592360295
26,0.6400146484375,50.0,50.0,19.0,61.0,1.0,0.0,600.4984567613607,221.6324078413161,611.7307801837974,398.81675592360295
27,0.660003662109375,50.0,50.0,28.0,61.0,1.0,0.0,600.5010789289851,221.735275829463,612.0255379877816,398.7759350518685
28,0.69000244140625,50.0,50.0,24.0,61.0,0.0,8.0,600.5010789289851,221.735275829463,612.0255379877816,398.7759350518685
29,0.71002197265625,50.0,50.0,27.0,61.0,0.0,3.0,600.4984567613607,221.6324078413161,611.9116806862849,398.95616242803254
30,0.740020751953125,50.0,50.0,18.0,61.0,1.0,0.0,600.5194368612432,221.68063853016133,611.6691025778757,399.0872502359136
31,0.760009765625,50.0,50.0,29.0,61.0,2.0,0.0,600.4984567613607,221.6324078413161,611.4882414377216,399.01789753132994
32,0.790008544921875,50.0,50.0,26.0,62.0,2.0,0.0,600.4984567613607,221.6324078413161,611.4882414377216,399.01789753132994
33,0.80999755859375,50.0,50.0,29.0,61.0,1.0,0.0,600.4984567613607,221.6324078413161,611.4882414377216,399.01789753132994
34,0.839996337890625,50.0,50.0,18.0,62.0,0.0,0.0,600.6210208259273,221.737021829325,611.667987911456,399.1405822526648
35,0.860015869140625,50.0,50.0,27.0,61.0,0.0,0.0,600.4988682441285,221.7270245771445,611.9454602150345,399.05708709996065
