,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,scaled_voltage,resistance,bend_angle
91,2.639999389648437,100.0,100.0,106.0,0.0,627.0,0.0,519.9763128394313,258.49594986364286,544.4189706517359,415.72914130618017,3.0615234375,29.759170653907496,2.8331518117276193
92,2.660003662109375,100.0,100.0,106.0,0.0,626.0,0.0,520.0632089170572,258.38844630359415,544.3709942530651,415.78656871331145,3.056640625,29.881789137380192,2.8351435580943183
93,2.69000244140625,100.0,100.0,106.0,0.0,627.0,0.0,520.0297234371141,258.49760172507905,544.5445506803308,415.6396468884477,3.0615234375,29.759170653907496,2.8320789699059974
94,2.720001220703125,100.0,100.0,107.0,0.0,626.0,0.0,519.9763128394313,258.49594986364286,544.8620749241138,415.6343712771219,3.056640625,29.881789137380192,2.8274646626947764
95,2.75,100.0,100.0,106.0,0.0,627.0,0.0,519.9763128394313,258.49594986364286,545.1124075443919,415.5805275637008,3.0615234375,29.759170653907496,2.8242503207512697
96,2.779998779296875,100.0,100.0,106.0,0.0,627.0,0.0,520.050102193059,258.4644149742279,545.4059671945856,415.63598310063566,3.0615234375,29.759170653907496,2.8216968049501316
97,2.80999755859375,100.0,100.0,106.0,0.0,627.0,0.0,520.0489746996195,258.51632553322867,545.3982579124585,415.64824939199724,3.0615234375,29.759170653907496,2.8216991140279473
98,2.839996337890625,100.0,100.0,106.0,0.0,626.0,0.0,520.0489746996195,258.51632553322867,545.3982579124585,415.64824939199724,3.056640625,29.881789137380192,2.8216991140279473
99,2.8699951171875,100.0,100.0,105.0,0.0,625.0,0.0,519.9898899840642,258.42030558620206,545.345501070736,415.68537861174,3.0517578125,30.0048,2.8218869277541887
100,2.899993896484375,100.0,100.0,106.0,0.0,627.0,0.0,520.050102193059,258.4644149742279,544.8980520789895,415.6218206467118,3.0615234375,29.759170653907496,2.827971436078816
101,2.92999267578125,100.0,100.0,106.0,0.0,625.0,0.0,520.0489746996195,258.51632553322867,544.7650698262853,415.5895255139805,3.0517578125,30.0048,2.8294441697014356
102,2.9600067138671875,100.0,100.0,106.0,0.0,626.0,0.0,520.050102193059,258.4644149742279,544.6519672799442,415.60145541386123,3.056640625,29.881789137380192,2.830987886526617
103,2.9900054931640625,100.0,100.0,106.0,0.0,627.0,0.0,520.0513479884929,258.6742496416531,544.7055503905223,415.71377856338796,3.0615234375,29.759170653907496,2.830147560334715
104,3.009994506835937,100.0,100.0,106.0,0.0,628.0,0.0,520.0368302236546,258.6016796692333,544.9083032101237,415.7314004147793,3.06640625,29.636942675159236,2.8276249818274155
105,3.0399932861328125,100.0,100.0,107.0,0.0,625.0,0.0,520.0332931733221,258.6037155352695,545.0867937119061,415.80672611569145,3.0517578125,30.0048,2.8255100949447165
106,3.07000732421875,100.0,100.0,106.0,0.0,626.0,0.0,520.0332931733221,258.6037155352695,545.0867937119061,415.80672611569145,3.056640625,29.881789137380192,2.8255100949447165
107,3.100006103515625,100.0,100.0,106.0,0.0,628.0,0.0,520.0513479884929,258.6742496416531,545.392686935291,415.75911141945846,3.06640625,29.636942675159236,2.8217034817946427
108,3.1300048828125,100.0,100.0,106.0,0.0,626.0,0.0,520.1080043168057,258.57162516359404,545.4146068858229,415.7487190208165,3.056640625,29.881789137380192,2.822318831070122
109,3.160003662109375,100.0,100.0,106.0,0.0,629.0,0.0,520.052462146231,258.62235719751726,545.3764484823345,415.8053288527546,3.0712890625,29.515103338632752,2.8221149693653165
110,3.19000244140625,100.0,100.0,107.0,0.0,627.0,0.0,520.052462146231,258.62235719751726,545.0348516878202,415.6947738091699,3.0615234375,29.759170653907496,2.8261347081591097
111,3.220001220703125,100.0,100.0,107.0,0.0,627.0,0.0,520.0321001382107,258.6555216946427,544.9086660733194,415.75502912165564,3.0615234375,29.759170653907496,2.827502335558878
112,3.25,100.0,100.0,106.0,0.0,627.0,0.0,520.1207735771468,258.49549863379553,544.8661473884827,415.7377660658317,3.0615234375,29.759170653907496,2.829410964888476
113,3.279998779296875,100.0,100.0,106.0,0.0,627.0,0.0,519.90349227193,258.6856557183623,544.8521031214527,415.7572621075237,3.0615234375,29.759170653907496,2.826552615400886
114,3.30999755859375,100.0,100.0,106.0,0.0,628.0,0.0,520.052462146231,258.62235719751726,544.929178845219,415.7416220980422,3.06640625,29.636942675159236,2.827539313611606
115,3.339996337890625,100.0,100.0,106.0,0.0,624.0,0.0,520.052462146231,258.62235719751726,544.929178845219,415.7416220980422,3.046875,30.128205128205128,2.827539313611606
116,3.3600006103515625,100.0,100.0,106.0,0.0,627.0,0.0,520.0332931733221,258.6037155352695,545.0867937119061,415.80672611569145,3.0615234375,29.759170653907496,2.8255100949447165
117,3.389999389648437,100.0,100.0,106.0,0.0,628.0,0.0,520.1080043168057,258.57162516359404,545.3226850412104,415.7899606727848,3.06640625,29.636942675159236,2.8235410929928415
118,3.4199981689453125,100.0,100.0,107.0,0.0,626.0,0.0,520.0655445612947,258.5464212609185,545.4146068858229,415.7487190208165,3.056640625,29.881789137380192,2.8218426297167873
119,3.4499969482421875,100.0,100.0,106.0,0.0,627.0,0.0,519.9772447784757,258.7055049236436,545.392686935291,415.75911141945846,3.0615234375,29.759170653907496,2.820721246932433
120,3.4799957275390625,100.0,100.0,107.0,0.0,626.0,0.0,520.0332931733221,258.6037155352695,545.0512648038649,415.7409280023011,3.056640625,29.881789137380192,2.825820943565564
121,3.509994506835937,100.0,100.0,106.0,0.0,629.0,0.0,520.1207735771468,258.49549863379553,544.9823946231477,415.8530063756624,3.0712890625,29.515103338632752,2.828194226060591
122,3.5399932861328125,100.0,100.0,106.0,0.0,627.0,0.0,520.1207735771468,258.49549863379553,544.9823946231477,415.8530063756624,3.0615234375,29.759170653907496,2.828194226060591
123,3.57000732421875,100.0,100.0,106.0,0.0,629.0,0.0,519.9582405471773,258.55619814160644,544.829691493991,415.5431884805929,3.0712890625,29.515103338632752,2.8273444736612205
124,3.600006103515625,100.0,100.0,107.0,0.0,626.0,0.0,519.9582405471773,258.55619814160644,544.829691493991,415.5431884805929,3.056640625,29.881789137380192,2.8273444736612205
125,3.6300048828125,100.0,100.0,106.0,0.0,629.0,0.0,520.0889465816571,258.4223174588786,544.9236506125882,415.57341004533026,3.0712890625,29.515103338632752,2.82812350806882
126,3.649993896484375,100.0,100.0,107.0,0.0,626.0,0.0,519.9597051098547,258.50455445890753,544.9959557281746,415.5928858442984,3.056640625,29.881789137380192,2.825497349043994
127,3.67999267578125,100.0,100.0,106.0,0.0,627.0,0.0,519.9582405471773,258.55619814160644,545.2104654869097,415.600999678549,3.0615234375,29.759170653907496,2.822729451482837
