,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,scaled_voltage
0,0.0,0.0,0.0,101.0,111.0,658.0,653.0,357.34533320200006,333.50785392039865,361.2957196508559,489.04395536039027,3.212890625
1,0.02001953125,0.0,0.0,101.0,110.0,665.0,654.0,357.21585758156004,333.5902667487168,361.2957196508559,489.04395536039027,3.2470703125
2,0.04998779296875,0.0,0.0,101.0,111.0,665.0,653.0,357.2692506663404,333.6102264192026,361.2957196508559,489.04395536039027,3.2470703125
3,0.08001708984375,0.0,0.0,101.0,111.0,663.0,654.0,357.19299143300884,333.5967214876612,361.07306050858654,489.14735596801177,3.2373046875
4,0.1099853515625,140.0,140.0,101.0,111.0,668.0,655.0,357.25457669093356,333.5199014168406,362.24848183891504,489.44905913289136,3.26171875
5,0.14996337890625,140.0,140.0,106.0,114.0,663.0,654.0,357.2910990603412,333.54064666084406,367.7010832906535,490.6204018260754,3.2373046875
6,0.17999267578125,140.0,140.0,110.0,119.0,660.0,650.0,357.3265281459647,333.5554293801488,378.7099626756575,491.53514758681115,3.22265625
7,0.21002197265625,140.0,140.0,117.0,123.0,650.0,644.0,357.19299143300884,333.5967214876612,389.26339439476567,491.1017041787534,3.173828125
8,0.239990234375,140.0,140.0,120.0,125.0,622.0,623.0,357.2917807832242,333.60379115899656,393.1189966712901,490.780170647528,3.037109375
9,0.27996826171875,140.0,140.0,123.0,129.0,600.0,602.0,357.37534225727467,333.4865921768597,393.2802355948686,490.90315538110633,2.9296875
10,0.30999755859375,140.0,140.0,128.0,132.0,596.0,593.0,357.2765927945181,333.53200881787063,395.17281522475054,490.84544632852044,2.91015625
11,0.3399658203125,140.0,140.0,130.0,135.0,588.0,584.0,357.2002597650151,333.541063084858,401.40674361757715,489.73369482670336,2.87109375
12,0.3800048828125,140.0,140.0,131.0,136.0,575.0,575.0,357.3353000464781,333.39627342298917,407.522033979926,488.1183245085079,2.8076171875
13,0.40997314453125,140.0,140.0,134.0,138.0,560.0,562.0,357.31838707228945,333.5412401295882,409.03037081897213,488.04232424158096,2.734375
14,0.44000244140625,140.0,140.0,134.0,139.0,561.0,555.0,357.25846190012584,333.4860301720119,406.66279309261364,488.4872915810046,2.7392578125
15,0.47998046875,140.0,140.0,137.0,142.0,560.0,553.0,357.20126597220604,333.4877527116762,406.66279309261364,488.4872915810046,2.734375
16,0.510009765625,140.0,140.0,138.0,143.0,559.0,551.0,357.2958566490026,333.5476788845093,411.1469442670971,487.42407929715483,2.7294921875
17,0.53997802734375,140.0,140.0,138.0,144.0,558.0,547.0,357.31838707228945,333.5412401295882,414.8499804412619,485.99414169370885,2.724609375
18,0.58001708984375,140.0,140.0,140.0,145.0,547.0,538.0,357.37534225727467,333.4865921768597,415.9463893471327,485.76307884479564,2.6708984375
19,0.6099853515625,140.0,140.0,141.0,145.0,547.0,539.0,357.2811189051093,333.4573316626494,413.8126213360991,486.6408222598803,2.6708984375
20,0.6400146484375,140.0,140.0,140.0,146.0,547.0,540.0,357.2002597650151,333.541063084858,412.8958476145214,486.8287979987965,2.6708984375
21,0.67999267578125,140.0,140.0,143.0,148.0,552.0,541.0,357.2002597650151,333.541063084858,412.8958476145214,486.8287979987965,2.6953125
22,0.71002197265625,140.0,140.0,141.0,146.0,548.0,541.0,357.2525517266661,333.53213720880024,419.1829243658193,484.6352011255708,2.67578125
23,0.739990234375,140.0,140.0,142.0,147.0,540.0,536.0,357.3003443026126,333.47278423941816,419.3410180358741,484.4544026040541,2.63671875
24,0.77996826171875,140.0,140.0,141.0,147.0,544.0,534.0,357.1420929811201,333.54332887596524,417.1009050528921,485.3785141502277,2.65625
25,0.80999755859375,140.0,140.0,143.0,148.0,542.0,534.0,357.2195726550074,333.53417663523896,416.5935472976494,485.81015841530854,2.646484375
26,0.8399658203125,140.0,140.0,143.0,148.0,548.0,537.0,357.2195726550074,333.53417663523896,416.5935472976494,485.81015841530854,2.67578125
27,0.8800048828125,140.0,140.0,143.0,148.0,547.0,536.0,357.24243916167796,333.52771836960994,420.9083547194898,483.7805936979303,2.6708984375
28,0.90997314453125,140.0,140.0,144.0,149.0,535.0,531.0,357.2002597650151,333.541063084858,421.23732703812226,483.69066773344287,2.6123046875
29,0.94000244140625,140.0,140.0,143.0,148.0,542.0,533.0,357.1191891676227,333.5558365277682,419.44806252942385,484.5398076855128,2.646484375
30,0.97998046875,140.0,140.0,144.0,151.0,541.0,530.0,357.19668490437965,333.54670458729265,418.86545708319335,484.86446706584786,2.6416015625
31,1.010009765625,140.0,140.0,145.0,150.0,544.0,531.0,357.29163184734693,333.51256498390694,419.8451943355725,484.2628393969643,2.65625
32,1.03997802734375,140.0,140.0,144.0,150.0,540.0,529.0,357.35249211844655,333.49916342043224,422.1255100598752,483.31409766899236,2.63671875
33,1.08001708984375,140.0,140.0,146.0,151.0,538.0,530.0,357.1000043588047,333.5399453614057,422.1255100598752,483.31409766899236,2.626953125
34,1.1099853515625,140.0,140.0,144.0,150.0,540.0,529.0,357.1000043588047,333.5399453614057,422.1255100598752,483.31409766899236,2.63671875
35,1.1400146484375,140.0,140.0,146.0,150.0,541.0,533.0,357.21955683493564,333.5402526324276,419.7728630734834,484.22991031120677,2.6416015625
36,1.17999267578125,140.0,140.0,145.0,151.0,541.0,533.0,357.1773671741153,333.5535855848552,421.3494569811306,483.71709211666797,2.6416015625
37,1.21002197265625,140.0,140.0,144.0,150.0,541.0,532.0,357.27298063859723,333.56022490766094,422.5978238348033,483.0106679003854,2.6416015625
38,1.239990234375,140.0,140.0,145.0,150.0,535.0,530.0,357.29551642238624,333.5537923768962,422.47550185950274,483.15068340736264,2.6123046875
39,1.27996826171875,140.0,140.0,145.0,151.0,539.0,530.0,357.29551642238624,333.5537923768962,421.33174766919757,483.70915218154835,2.6318359375
40,1.30999755859375,140.0,140.0,144.0,150.0,541.0,531.0,357.3109879735432,333.4899918013392,420.70048466156084,483.66059658926565,2.6416015625
41,1.3399658203125,140.0,140.0,146.0,152.0,539.0,531.0,357.29551642238624,333.5537923768962,421.96551908861,483.3925367854399,2.6318359375
42,1.3800048828125,140.0,140.0,146.0,151.0,543.0,531.0,357.29551642238624,333.5537923768962,421.96551908861,483.3925367854399,2.6513671875
43,1.40997314453125,140.0,140.0,144.0,150.0,541.0,531.0,357.35249211844655,333.49916342043224,422.617243498298,483.0206597566218,2.6416015625
44,1.44000244140625,140.0,140.0,146.0,151.0,540.0,529.0,357.27222878139,333.49693075055137,421.8084118295111,483.425262358967,2.63671875
45,1.47998046875,140.0,140.0,147.0,151.0,541.0,530.0,357.33322620014775,333.48378645423924,421.61507750485487,483.67350258542996,2.6416015625
46,1.510009765625,140.0,140.0,144.0,150.0,541.0,531.0,357.25371604222,333.54455132034917,422.1438382234358,483.30258469102404,2.6416015625
47,1.53997802734375,140.0,140.0,146.0,151.0,534.0,530.0,357.25371604222,333.54455132034917,422.1438382234358,483.30258469102404,2.607421875
48,1.58001708984375,140.0,140.0,144.0,150.0,538.0,529.0,357.25371604222,333.54455132034917,422.1438382234358,483.30258469102404,2.626953125
49,1.6099853515625,140.0,140.0,145.0,150.0,541.0,532.0,357.26128392607615,333.63445410448924,421.9762289456682,483.326847247168,2.6416015625
50,1.6400146484375,140.0,140.0,146.0,151.0,541.0,533.0,357.3025392015986,333.58044342934477,421.80018336203335,483.4053272965558,2.6416015625
51,1.66998291015625,140.0,140.0,146.0,151.0,544.0,531.0,357.3185673848844,333.57965912171903,422.41715826321735,483.113529102397,2.65625
52,1.71002197265625,140.0,140.0,145.0,150.0,542.0,531.0,357.3185673848844,333.57965912171903,422.41715826321735,483.113529102397,2.646484375
53,1.739990234375,140.0,140.0,146.0,151.0,541.0,531.0,357.3185673848844,333.57965912171903,422.41715826321735,483.113529102397,2.6416015625
54,1.77001953125,140.0,140.0,146.0,151.0,539.0,531.0,357.26579605893727,333.55957315128313,422.15819658747995,483.3452677665578,2.6318359375
55,1.80999755859375,140.0,140.0,144.0,151.0,537.0,531.0,357.1074842504192,333.630073818927,421.9762289456682,483.326847247168,2.6220703125
56,1.8399658203125,140.0,140.0,145.0,151.0,541.0,534.0,357.1953803261118,333.5664708576584,422.58398671051026,483.048206179312,2.6416015625
57,1.8800048828125,140.0,140.0,147.0,151.0,541.0,531.0,357.1953803261118,333.5664708576584,422.58398671051026,483.048206179312,2.6416015625
58,1.90997314453125,140.0,140.0,145.0,151.0,544.0,532.0,357.1953803261118,333.5664708576584,422.58398671051026,483.048206179312,2.65625
59,1.94000244140625,140.0,140.0,145.0,150.0,538.0,533.0,357.1808805426765,333.5851921936809,422.09631582413084,483.31468842836443,2.626953125
