,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,21.0,62.0,2.0,1.0,607.4774658997105,222.4387594193102,613.8105441100396,398.5460001596252
1,0.02001953125,0.0,0.0,21.0,61.0,2.0,1.0,607.4541727126134,222.48880592301,613.931135343752,398.6000544926382
2,0.04998779296875,0.0,0.0,15.0,61.0,0.0,2.0,607.6848644907232,222.54384168844072,614.1380447266556,398.8462159342342
3,0.07000732421875,0.0,0.0,21.0,61.0,2.0,2.0,607.6848644907232,222.54384168844072,614.1380447266556,398.8462159342342
4,0.0899658203125,125.0,125.0,17.0,61.0,1.0,0.0,607.6848644907232,222.54384168844072,614.1380447266556,398.8462159342342
5,0.1199951171875,125.0,125.0,25.0,61.0,5.0,3.0,607.6848644907232,222.54384168844072,614.248372172203,398.97125323420516
6,0.14996337890625,125.0,125.0,24.0,61.0,0.0,2.0,607.6848644907232,222.54384168844072,614.7611461201818,399.2989169905835
7,0.16998291015625,125.0,125.0,24.0,61.0,1.0,0.0,607.6058917607585,222.52489208998333,616.0398822720601,399.9153715764642
8,0.20001220703125,125.0,125.0,20.0,61.0,4.0,0.0,607.7008095335616,222.52262957822168,617.8133020616115,400.35479660338893
9,0.22998046875,125.0,125.0,33.0,61.0,1.0,0.0,607.6058917607585,222.52489208998333,621.0678125760676,401.03121201487073
10,0.260009765625,125.0,125.0,27.0,62.0,0.0,6.0,607.6058917607585,222.52489208998333,621.0678125760676,401.03121201487073
11,0.27996826171875,125.0,125.0,23.0,61.0,3.0,0.0,607.6848644907232,222.54384168844072,624.2369846140508,401.719963519968
12,0.30999755859375,125.0,125.0,26.0,62.0,4.0,4.0,607.6848644907232,222.54384168844072,627.0395048154506,402.2100769795524
13,0.3399658203125,125.0,125.0,28.0,61.0,5.0,1.0,607.6848644907232,222.54384168844072,629.2363721534521,402.49695854555597
14,0.3599853515625,125.0,125.0,22.0,61.0,2.0,0.0,607.572781412624,222.53732199302604,630.0264210934407,402.74187984058875
15,0.3900146484375,125.0,125.0,23.0,61.0,1.0,17.0,607.572781412624,222.53732199302604,630.0264210934407,402.74187984058875
16,0.41998291015625,125.0,125.0,25.0,61.0,1.0,6.0,607.572781412624,222.53732199302604,630.0264210934407,402.74187984058875
17,0.45001220703125,125.0,125.0,25.0,61.0,2.0,1.0,607.572781412624,222.53732199302604,630.0264210934407,402.74187984058875
18,0.469970703125,125.0,125.0,26.0,61.0,0.0,0.0,607.6288393672173,222.6056209280057,629.9543396126267,403.26379589072224
19,0.5,125.0,125.0,27.0,62.0,3.0,1.0,607.6848644907232,222.54384168844072,630.914850506359,403.44418016751257
20,0.52996826171875,125.0,125.0,25.0,61.0,2.0,0.0,607.6058917607585,222.52489208998333,632.2555996037601,403.6564729748688
21,0.54998779296875,125.0,125.0,23.0,62.0,0.0,1.0,607.6058917607585,222.52489208998333,632.2555996037601,403.6564729748688
22,0.58001708984375,125.0,125.0,25.0,61.0,3.0,0.0,607.325458322027,222.58373821482886,635.7964791097871,403.85500421515405
23,0.6099853515625,125.0,125.0,30.0,61.0,2.0,3.0,607.325458322027,222.58373821482886,635.7964791097871,403.85500421515405
