,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
0,0.0,0.0,0.0,19.0,61.0,3.0,0.0,607.5619587534231,222.53905702252356,614.2221860687986,399.0480808658579
1,0.01995849609375,0.0,0.0,22.0,61.0,2.0,7.0,607.5619587534231,222.53905702252356,614.2221860687986,399.0480808658579
2,0.04998779296875,0.0,0.0,24.0,62.0,4.0,2.0,607.6302279749525,222.5272163194163,614.1778381153623,399.0260018646155
3,0.0699462890625,0.0,0.0,26.0,61.0,1.0,0.0,607.3066050794318,222.63463000271568,613.8357052664941,398.90779502074133
4,0.0899658203125,0.0,0.0,26.0,61.0,3.0,2.0,607.4248295629432,222.57252551300826,613.9036999012108,398.9780023531935
5,0.1199951171875,150.0,150.0,20.0,61.0,1.0,4.0,607.4248295629432,222.57252551300826,613.9036999012108,398.9780023531935
6,0.13995361328125,150.0,150.0,23.0,61.0,0.0,0.0,607.4478005737076,222.58217073449356,614.0077984485223,399.1397586366437
7,0.16998291015625,150.0,150.0,22.0,61.0,2.0,0.0,607.4248295629432,222.57252551300826,615.2133679765094,399.834371382085
8,0.199951171875,150.0,150.0,24.0,61.0,0.0,0.0,607.3691452062325,222.50307133012765,616.8768445683301,400.23895187072327
9,0.219970703125,150.0,150.0,22.0,61.0,0.0,4.0,607.4248295629432,222.57252551300826,619.6442914245164,401.04669962222516
10,0.25,150.0,150.0,28.0,61.0,0.0,0.0,607.4248295629432,222.57252551300826,619.6442914245164,401.04669962222516
11,0.27996826171875,150.0,150.0,30.0,61.0,2.0,8.0,607.4248295629432,222.57252551300826,623.459086362645,401.91570853931785
12,0.30999755859375,150.0,150.0,23.0,61.0,0.0,7.0,607.3460156178036,222.55357433645773,627.2620684827783,402.29474056294896
13,0.3299560546875,150.0,150.0,25.0,61.0,1.0,11.0,607.36892895358,222.63428617383246,630.5246128062064,403.0105088157571
14,0.3599853515625,150.0,150.0,27.0,60.0,2.0,1.0,607.4470707122302,222.55777795853666,632.4836407847621,403.1962485926619
15,0.38995361328125,150.0,150.0,21.0,61.0,2.0,4.0,607.4248295629432,222.57252551300826,633.1149907812649,403.57667807991726
16,0.40997314453125,150.0,150.0,31.0,61.0,1.0,0.0,607.4248295629432,222.57252551300826,633.1149907812649,403.57667807991726
17,0.44000244140625,150.0,150.0,26.0,61.0,2.0,0.0,607.4248295629432,222.57252551300826,633.0329443079928,403.786257598588
18,0.469970703125,150.0,150.0,24.0,61.0,0.0,2.0,607.3937347868476,222.57099228805595,633.0597317796761,403.8349490783197
19,0.5,150.0,150.0,28.0,61.0,3.0,3.0,607.4248295629432,222.57252551300826,634.0153170615785,404.04255196665036
